date,open,high,low,close,volume
2026-05-04,385.399794,387.148749,379.563284,383.021210,26298600
2026-05-05,385.999452,392.585514,383.790749,388.198120,23878600
2026-05-06,394.014653,399.611316,392.525552,397.802399,31308500
2026-05-07,399.681282,399.861167,392.445583,397.752411,24433500
2026-05-08,396.763011,401.760026,396.123378,400.560730,21461800
2026-05-11,393.415009,397.202755,388.238108,388.408020,30753700
2026-05-12,387.108771,388.288059,382.541491,387.118774,26017500
2026-05-13,385.369839,403.459042,384.770192,402.379669,28144600
2026-05-14,397.042851,402.689472,395.603708,400.830597,21136700
2026-05-15,396.083435,399.301514,392.945295,396.543152,20309700
2026-05-18,395.453810,408.366081,394.294499,396.703064,26837200
2026-05-19,396.723025,396.912914,385.879496,387.428589,39545700
2026-05-20,387.468587,393.624883,382.671434,388.677856,31744400
2026-05-21,385.469767,392.265696,382.791344,387.428589,24852800
2026-05-22,387.118784,388.507939,381.542098,382.741394,20442100
2026-05-26,384.280471,389.027636,382.371608,388.647858,27747400
2026-05-27,386.439186,393.644874,385.669626,388.597870,23087300
2026-05-28,387.768392,391.636077,384.930091,389.897125,24357500
2026-05-29,385.010014,385.010014,378.234063,380.112946,44415800
2026-06-01,376.295229,378.334020,373.297020,376.145325,28672100
2026-06-02,366.371163,373.317027,358.226035,361.634003,50412300
2026-06-03,361.813890,366.231265,357.866235,358.775696,55441600
2026-06-04,358.685759,373.027199,357.996168,371.967834,44055500
2026-06-05,366.121302,371.857866,363.902627,368.309998,37471200
2026-06-08,365.179993,366.200012,360.529999,363.309998,27942500
2026-06-09,367.089996,372.079987,357.299988,364.260010,29535100
2026-06-10,363.190002,368.559998,355.200012,356.380005,32357100
2026-06-11,355.929993,358.799988,346.359985,357.769989,35538200
2026-06-12,362.619995,366.570007,354.940002,359.679993,24704600
2026-06-15,367.929993,372.989990,366.549988,369.350006,27727500
2026-06-16,369.600006,376.000000,367.059998,373.250000,24876100
